298.56,5.5563e-06,2.9827,5.9351e-06,0.0074069,6.1412e-10,0.01075,3.6071e-06,0.0010694,1.5282e-06,1.8579,1.8816,0.034409,4.597e-06,0.0016902,4.597e-06,0.0035589,1.2784e+14,0.0011776,0.00014606,2.6873e-07,1.5979e-06,0.00048298,0.00019677,1.8137e-05,0.00061028,0.00064083,0.00057781,0.00062495,0.00069021,0.0051127,0.00064274,0.00058228,0.00059441,0.0051032,0.011135,0.012073,9.3375,12.726,13.077,1.8816,6.1098,0.11978,0.97721,0.97721,562.89,61.089,0.1053,0.49198,1.426,0.94974,0.9488,0.69475,6.1111,3.7639,16.322,1.3287,0.11978,0.34685,-0.742,0.90224,0.98846,0.99818,28.915,110.06,76.304,21.443,25.981,46.48,8.2375,2.0253e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4.4,180,15,50,87.5,130,25603,160,0.29608,3,1,1,-49.988,2255,873,2047
452.92,8.3915e-06,4.4627,1.092e-05,0.0107,1.8428e-09,0.01536,5.5217e-06,0.0013456,2.4644e-06,1.9075,2.278,0.046311,6.6334e-06,0.0020295,6.6335e-06,0.0042986,1.841e+14,0.0014788,0.00023103,6.1854e-07,2.4128e-06,0.00057541,0.00023365,1.8082e-05,0.00074714,0.00066449,0.00066168,0.00068482,0.000781,0.0074276,0.00070674,0.00054538,0.00055674,0.0074536,0.024484,0.020475,11.267,16.432,15.656,2.278,6.9243,0.11564,0.98078,0.98078,642.26,68.32,0.10336,0.45959,1.5142,0.95036,0.94955,0.67016,6.9201,3.9867,18.507,1.4201,0.11564,0.34193,-0.74217,0.91243,0.98865,0.99824,29.004,108.63,72.684,23.369,24.138,45.073,7.9108,2.0646e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4,180,15,50,87.5,130,25603,160,0.26827,2,1,1,-41.178,3035,965,2629
96.039,1.1406e-06,1.0319,4.1332e-07,0.0020025,3.3611e-12,0.0020945,1.2452e-06,0.00084541,3.5169e-07,2.0585,1.141,0.011231,3.1688e-06,0.0016655,3.1688e-06,0.0034234,3.9088e+13,0.00092722,2.3218e-05,1.5842e-09,1.4794e-07,0.00051337,0.00019279,4.0413e-05,0,0.00073265,0.00053248,0.00078481,2.9526e-06,6.2005e-06,0.00075773,0.00056187,0.00057357,0.0019145,0.003189,0.0032158,5.2347,7.4507,7.487,1.141,5.4982,0.26613,0.93418,0.93418,404.52,43.586,0.25382,0.28355,1.9264,0.87513,0.87432,0.50274,5.571,3.7997,12.119,1.7266,0.26613,0.58855,-0.50859,0.85519,0.97193,0.99592,83.745,87.228,79.659,21.409,30.687,45.882,11.236,1.9619e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4,180,15,50,87.5,130,25603,160,0.29513,7,1,1,-51.956,736,316,746
172.07,1.8029e-06,1.7421,1.2113e-06,0.0036519,3.2118e-11,0.0043065,1.6325e-06,0.00092928,5.2952e-07,1.8333,1.6146,0.020539,3.5515e-06,0.0017256,3.5516e-06,0.0035832,6.4689e+13,0.0010195,4.0972e-05,1.1113e-08,3.1873e-07,0.00051919,0.00018061,2.7328e-05,0,0.00089101,0.00070486,0.00081637,5.1957e-06,1.0911e-05,0.00081609,0.00061285,0.00062561,0.0030968,0.0053787,0.0054149,6.9461,9.3437,9.3729,1.6146,5.0405,0.12711,0.96684,0.96684,352,40.257,0.12166,0.43193,1.5288,0.94008,0.93972,0.64516,5.0483,3.5705,12.113,1.4322,0.12711,0.37778,-0.67976,0.89045,0.98654,0.99805,62.157,94.572,76.206,20.943,26.327,41.983,10.487,1.9937e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4,180,15,50,87.5,130,25603,160,0.30404,3,1,1,-53.336,1346,533,1167
227.42,2.6559e-06,2.2593,2.8567e-06,0.0057845,1.8248e-10,0.0083204,1.7915e-06,0.00083973,7.0881e-07,1.7763,1.6721,0.028092,2.5404e-06,0.0014054,2.5404e-06,0.0029274,9.1354e+13,0.00092575,6.8136e-05,6.629e-08,7.527e-07,0.00041302,0.00015882,1.3518e-05,0.00068674,0.00065047,0.0006168,0.0006704,0.00066272,0.0039961,0.00066515,0.00060634,0.00061897,0.0040215,0.010432,0.011,8.1271,12.267,12.497,1.6721,5.696,0.089195,0.98161,0.98161,550.49,58.234,0.081981,0.51769,1.332,0.9602,0.95973,0.71284,5.684,3.642,15.283,1.2601,0.089195,0.28947,-0.77255,0.90167,0.99097,0.99864,39.16,113.33,74.834,22.72,27.831,47.197,10.033,1.9769e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4,180,15,50,87.5,130,25603,160,0.3151,5,1,1,-66.286,1841,766,1666
423.19,6.5409e-06,4.161,8.4569e-06,0.0093884,1.2157e-09,0.012584,4.1481e-06,0.0012056,1.811e-06,1.7683,2.2726,0.041733,5.1917e-06,0.0018761,5.1918e-06,0.0039468,1.5959e+14,0.0013243,0.00017058,3.8502e-07,1.7517e-06,0.00054159,0.00020976,1.5833e-05,0.00073235,0.00075183,0.00074566,0.00073341,0.00079672,0.0069947,0.00074993,0.00073388,0.00074917,0.0070041,0.015463,0.014977,9.7077,13.147,13.009,2.2726,6.9452,0.10843,0.98109,0.98109,600.21,62.461,0.097948,0.41198,1.6005,0.95273,0.95207,0.62887,6.9361,4.0654,17.883,1.5118,0.10843,0.32907,-0.76622,0.92899,0.98923,0.99835,32.98,111.77,72.234,21.933,24.478,45.886,8.2114,2.0553e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4.8,180,15,50,87.5,130,25603,160,0.27229,3,1,1,-52.564,2735,986,2400
311.46,3.5797e-06,3.1143,5.5027e-06,0.0072342,4.9314e-10,0.010072,2.2816e-06,0.00090016,1.1832e-06,1.7982,2.0122,0.030976,2.4049e-06,0.0013401,2.4049e-06,0.0028349,1.2898e+14,0.00098883,0.00010167,1.3547e-07,9.3474e-07,0.00037719,0.00017253,8.8603e-06,0.00057993,0.00049124,0.00045415,0.00048112,0.000554,0.0051522,0.00048818,0.00056638,0.00057818,0.0051959,0.0092156,0.0097856,9.5359,12.025,12.285,2.0122,7.148,0.12231,0.98044,0.98044,759.76,76.45,0.10656,0.43224,1.5729,0.94925,0.94829,0.64656,7.1462,4.0413,18.973,1.4741,0.12231,0.3501,-0.74659,0.92004,0.98833,0.99814,51.354,109.89,67.781,23.046,21.601,45.053,9.1275,1.8248e+05,288,384,12,4,6480,105,2,63.643,1,1.5,4.4,150,15,50,75,130,25603,160,0.22679,7,1,1,-58.637,2030,879,2000
470.1,9.0669e-06,4.6663,1.0135e-05,0.0094857,1.4151e-09,0.011772,6.004e-06,0.0014233,2.4487e-06,1.7875,2.4842,0.043168,7.8539e-06,0.0021967,7.8539e-06,0.0046625,1.8907e+14,0.0015666,0.00024002,6.3687e-07,2.6489e-06,0.00062345,0.0002445,2.1643e-05,0.00071745,0.00070849,0.00064912,0.00072744,0.00078858,0.0076163,0.00072945,0.00075378,0.00076949,0.0076433,0.0099489,0.012474,9.9708,11.116,12.098,2.4842,7.0253,0.13767,0.97495,0.97495,457.41,51.439,0.12365,0.36348,1.7251,0.94048,0.93958,0.58519,7.0292,4.1697,17.39,1.6128,0.13767,0.38686,-0.72086,0.9257,0.98642,0.9979,30.015,106.18,71.03,22.288,20.968,43.004,9.921,2.1021e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4,180,15,50,87.5,130,25603,160,0.29213,7,1,1,-55.87,2829,1021,2433
236.19,4.1003e-06,2.3556,5.2337e-06,0.0065067,5.3049e-10,0.010209,2.6473e-06,0.000904,1.1823e-06,1.8504,1.6537,0.034119,3.2028e-06,0.0014349,3.2028e-06,0.00301,1.1286e+14,0.00099429,0.00011057,1.8257e-07,1.1459e-06,0.00041383,0.00017319,1.5647e-05,0.00054943,0.00058491,0.00058349,0.00058049,0.00061225,0.0041248,0.00060687,0.00053717,0.00054836,0.0041472,0.012572,0.010756,8.7869,13.603,12.926,1.6537,4.8633,0.096067,0.97622,0.97622,445.15,49.348,0.083613,0.53558,1.2785,0.96025,0.95944,0.72507,4.8585,3.4009,12.831,1.1991,0.096067,0.29426,-0.7531,0.88687,0.99085,0.99854,31.395,111.44,76.254,21.118,28.62,48.339,9.6655,1.9784e+05,336,384,12,4,6480,105,2,63.643,1,1.5,4.4,180,15,50,87.5,130,25603,160,0.23944,3,1,1,-46.618,2236,812,1901
168.44,2.017e-06,1.6691,1.6914e-06,0.0040966,5.5761e-11,0.0053834,1.62e-06,0.00084675,5.6175e-07,1.8762,1.5216,0.021302,2.966e-06,0.0015102,2.9661e-06,0.0031411,7.2143e+13,0.00093058,5.041e-05,2.3687e-08,5.0216e-07,0.00044816,0.00015798,2.1869e-05,0.00067159,0.00070906,0.00060658,0.00060382,0.0006518,0.0030947,0.00068446,0.00061898,0.00063188,0.0031174,0.0088147,0.0072419,6.9316,11.446,10.592,1.5216,5.3523,0.11188,0.97423,0.97423,416.67,47.501,0.10263,0.49162,1.4002,0.95022,0.94961,0.69355,5.3523,3.5986,13.803,1.3114,0.11188,0.33939,-0.73282,0.89554,0.9887,0.99829,40.731,107.47,75.645,21.807,28.116,47.687,10.473,1.9902e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4.4,180,15,50,87.5,130,25603,160,0.28813,3,1,1,-58.554,1396,592,1274
259.45,2.8766e-06,2.6361,3.5729e-06,0.0058268,2.5888e-10,0.0077288,2.0879e-06,0.0008776,8.5891e-07,1.6714,1.9534,0.031846,2.9306e-06,0.0014433,2.9307e-06,0.0030224,1.0355e+14,0.00096417,8.0027e-05,1.1336e-07,8.1137e-07,0.00041775,0.00016454,1.4376e-05,0.00059562,0.00057525,0.00056035,0.00056002,0.00064107,0.0043709,0.00059186,0.00061354,0.00062632,0.0043928,0.0077498,0.0088192,8.4595,10.925,11.486,1.9534,4.9656,0.098095,0.97423,0.97423,345.93,40.613,0.090617,0.45501,1.4315,0.95594,0.95544,0.66077,4.9596,3.528,12.243,1.3535,0.098095,0.3107,-0.74024,0.90228,0.99001,0.9985,44.953,116.24,71.503,22.712,25.564,46.354,10.823,1.9878e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4.8,180,15,50,87.5,130,25603,160,0.24051,5,1,1,-68.381,2087,784,1694
268.77,2.7744e-06,2.7015,3.6462e-06,0.0055712,1.9228e-10,0.0068318,2.0154e-06,0.0009713,8.4689e-07,1.7795,1.999,0.027909,2.9181e-06,0.0015648,2.9182e-06,0.0032884,1.139e+14,0.0010675,7.5921e-05,4.5593e-08,7.2188e-07,0.00045275,0.00015799,1.4166e-05,0.00064137,0.00061072,0.00061813,0.00060578,0.00070706,0.004525,0.00064427,0.00060577,0.00061839,0.0045432,0.0094273,0.0084952,8.661,11.831,11.379,1.999,5.9927,0.11985,0.97429,0.97429,430.26,48.252,0.11356,0.39483,1.6132,0.94426,0.94385,0.61138,5.9925,3.8587,14.667,1.5208,0.11985,0.36168,-0.72386,0.91631,0.98745,0.99816,66.533,98.162,67.226,22.392,23.48,42.059,9.9969,2.017e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4.8,180,15,50,87.5,130,25603,160,0.23917,3,1,1,-57.681,1829,763,1623
194.31,2.3757e-06,1.9494,2.4257e-06,0.0045801,9.9706e-11,0.0060456,1.7226e-06,0.00085614,6.8181e-07,1.8635,1.6645,0.02211,2.7016e-06,0.0014416,2.7016e-06,0.0030147,8.5873e+13,0.00093922,6.1197e-05,3.5781e-08,6.0267e-07,0.00042226,0.00015005,1.7178e-05,0.0005034,0.00056503,0.00055467,0.00055179,0.0006313,0.0034394,0.00058523,0.00057293,0.00058487,0.0034698,0.0089497,0.0080268,7.7324,11.847,11.375,1.6645,6.0136,0.12965,0.97431,0.97431,546.29,58.497,0.11682,0.45764,1.5134,0.94372,0.94287,0.66769,6.0196,3.7712,15.537,1.4101,0.12965,0.3719,-0.71871,0.90385,0.98716,0.99802,41.559,105.13,73.205,21.401,26.269,46.106,10.495,2.0195e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4.8,180,15,50,87.5,130,25603,160,0.26483,3,1,1,-44.396,1449,650,1391
293.24,3.479e-06,2.9255,4.0062e-06,0.006519,2.9926e-10,0.0084896,2.4917e-06,0.00099816,9.7914e-07,1.8163,1.9502,0.031434,3.7509e-06,0.0016567,3.751e-06,0.0034735,1.0927e+14,0.0010972,9.129e-05,9.1731e-08,9.457e-07,0.0004835,0.00017607,1.6433e-05,0.00071757,0.00066577,0.00063745,0.00073296,0.00074308,0.0049996,0.00071367,0.00066532,0.00067918,0.0050058,0.011769,0.010186,8.6749,12.388,11.76,1.9502,6.1622,0.10275,0.97913,0.97913,448.41,50.024,0.09532,0.44606,1.4905,0.95358,0.95308,0.65609,6.1533,3.8738,15.823,1.4085,0.10275,0.32178,-0.76264,0.91693,0.98949,0.99843,36.801,107.79,72.548,21.126,25.568,45.403,10.041,2.0152e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4.4,180,15,50,87.5,130,25603,160,0.32313,4,1,1,-57.519,2060,847,1845
56.175,2.0698e-07,0.66647,1.915e-07,0.0013124,4.4263e-13,0.0015136,1.6327e-07,0.00027524,6.4837e-08,1.8506,0.76228,0.0058442,2.7907e-07,0.00047079,2.7907e-07,0.00098385,2.7043e+13,0.00030204,5.3911e-06,2.2487e-10,4.9356e-08,0.00013822,4.962e-05,5.489e-06,0.0001678,0.00021922,0.00021127,0.00019808,0.0002073,0.00035079,0.00020578,0.00019596,0.00020004,0.0011379,0.0014408,0.001816,7.5498,8.5747,9.5798,0.76228,7.5757,0.17349,0.97142,0.97142,491.85,55.796,0.15354,0.35383,1.7823,0.92645,0.92522,0.57877,7.5954,4.3021,19.034,1.6439,0.17349,0.44787,-0.67572,0.91531,0.98316,0.99736,41.151,103.78,71.156,21.002,25.527,48.38,10.883,1.7831e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4,180,15,50,87.5,130,25603,160,0.54191,3,1,1,-41.6,383,244,560
241.38,2.339e-06,2.4081,3.3709e-06,0.0055295,1.8639e-10,0.0073742,1.7018e-06,0.00087072,7.0656e-07,1.7764,1.8474,0.025742,2.4814e-06,0.0014329,2.4814e-06,0.0029894,9.9131e+13,0.00095605,6.355e-05,4.2548e-08,6.0271e-07,0.00041984,0.00015397,1.3256e-05,0.00056419,0.00057573,0.00055613,0.00055324,0.00064639,0.0041604,0.00059489,0.00059161,0.00060394,0.0041463,0.010092,0.0076288,8.3667,12.23,11.015,1.8474,6.3579,0.1133,0.97908,0.97908,631.86,65.95,0.10574,0.43618,1.5312,0.94839,0.94788,0.64855,6.3542,3.8507,16.512,1.4434,0.1133,0.34554,-0.73518,0.91185,0.98833,0.99827,62.955,100.57,71.897,21.193,24.404,45.522,10.49,2.0286e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4,180,15,50,87.5,130,25603,160,0.2283,3,1,1,-61.706,1687,743,1597
359.62,7.5286e-06,3.5554,7.867e-06,0.0087744,1.0071e-09,0.012703,5.0175e-06,0.0012438,2.047e-06,1.8727,2.0218,0.042802,6.8789e-06,0.0019726,6.8789e-06,0.0041534,1.545e+14,0.0013725,0.00019491,4.3685e-07,2.1061e-06,0.00056613,0.00022307,2.418e-05,0.00068624,0.00068827,0.00059111,0.0006187,0.00069943,0.0060584,0.00067091,0.00070234,0.00071697,0.0060607,0.011633,0.013541,9.2702,12.102,12.761,2.0218,5.696,0.112,0.97583,0.97583,436.44,49.758,0.10241,0.46839,1.4552,0.95039,0.94975,0.67519,5.6944,3.7066,14.637,1.3656,0.112,0.33894,-0.74578,0.90709,0.98873,0.99829,27.573,111.27,75.74,21.345,25.089,46.622,7.7142,2.0714e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4.4,180,15,50,87.5,130,25603,160,0.28271,6,1,1,-52.009,2805,918,2310
423.03,5.8027e-06,4.2007,6.2605e-06,0.008388,5.7994e-10,0.0103,4.0624e-06,0.0013061,1.6197e-06,1.7824,2.448,0.038819,5.888e-06,0.0020723,5.888e-06,0.0043964,1.5859e+14,0.0014386,0.00015207,1.8758e-07,1.5985e-06,0.00059226,0.00021573,1.88e-05,0.00070212,0.00063444,0.00066656,0.00063862,0.00076952,0.0068161,0.00069006,0.00069062,0.00070501,0.0068306,0.012998,0.014026,9.8627,12.657,12.987,2.448,6.8403,0.12309,0.97744,0.97744,494.46,53.909,0.1173,0.39356,1.6568,0.94231,0.94193,0.61402,6.8381,4.0859,17.158,1.5623,0.12309,0.36915,-0.72649,0.92142,0.98703,0.99811,43.031,104.22,65.372,21.891,21.113,41.239,8.0721,2.0967e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4.4,180,15,50,87.5,130,25603,160,0.28271,2,1,1,-52.009,2544,990,2190
446.77,7.2974e-06,4.4295,8.247e-06,0.0095565,1.071e-09,0.012503,5.027e-06,0.0013099,1.9887e-06,1.8633,2.3127,0.039918,6.9642e-06,0.0020697,6.9643e-06,0.0043967,1.6273e+14,0.0014393,0.0001938,4.4577e-07,2.1657e-06,0.00059288,0.00023279,2.0194e-05,0.00073188,0.00066473,0.00059744,0.00065883,0.00076475,0.0073363,0.00066175,0.00074261,0.00075808,0.0073043,0.0099563,0.012458,9.8386,11.184,12.157,2.3127,7.7994,0.12582,0.98084,0.98084,583.24,64.649,0.11295,0.40795,1.6216,0.94564,0.94481,0.62655,7.7957,4.2793,20.626,1.5197,0.12582,0.36367,-0.74569,0.92443,0.98759,0.99808,29.079,107.15,74.216,22.593,24.124,42.828,8.0748,2.0924e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4,180,15,50,87.5,130,25603,160,0.228,3,1,1,-50.385,2616,988,2436
307.09,4.2412e-06,3.052,5.2489e-06,0.0072246,4.9446e-10,0.01001,2.7856e-06,0.0010028,1.1676e-06,1.8311,1.9359,0.034379,3.5775e-06,0.0016043,3.5775e-06,0.0033679,1.2296e+14,0.0011023,0.00011274,1.7907e-07,1.2146e-06,0.00046451,0.00017719,1.4535e-05,0.00074803,0.00065728,0.00063299,0.00064476,0.00069414,0.005221,0.00065678,0.00058581,0.00059801,0.0052145,0.011403,0.012289,9.405,12.803,13.128,1.9359,6.0441,0.10138,0.97965,0.97965,470.3,53.26,0.092475,0.46818,1.4453,0.95525,0.95465,0.6751,6.0357,3.7964,15.785,1.3632,0.10138,0.31556,-0.76365,0.91229,0.98982,0.99845,34.986,108.85,74.582,21.537,25.866,45.848,8.654,2.0274e+05,336,384,12,4,6480,106,2,63.643,1,1.5,4.8,180,15,50,87.5,130,25603,160,0.24208,3,1,1,-64.708,2253,878,2006
